time,load_N,cmod_mm
3.336000144481658936e-01,2.021301940917968750e+03,9.082134551135823131e-02
3.337000012397766113e-01,2.020380401611328125e+03,9.085814043646678329e-02
3.337999880313873291e-01,2.019459075927734375e+03,9.089492779457941651e-02
3.339000046253204346e-01,2.018537933349609375e+03,9.093172248685732484e-02
3.339999914169311523e-01,2.017617126464843750e+03,9.096850943751633167e-02
3.341000080108642578e-01,2.016696960449218750e+03,9.100530360592529178e-02
3.341999948024749756e-01,2.015777313232421875e+03,9.104208258213475347e-02
3.343000113964080811e-01,2.014858367919921875e+03,9.107886865967884660e-02
3.343999981880187988e-01,2.013940002441406250e+03,9.111564693739637733e-02
3.345000147819519043e-01,2.013022399902343750e+03,9.115242486586794257e-02
3.346000015735626221e-01,2.012105590820312500e+03,9.118919499451294541e-02
3.346999883651733398e-01,2.011189575195312500e+03,9.122595726512372494e-02
3.348000049591064453e-01,2.010274261474609375e+03,9.126271918648853898e-02
3.348999917507171631e-01,2.009359893798828125e+03,9.129948070039972663e-02
3.350000083446502686e-01,2.008446258544921875e+03,9.133623435627669096e-02
3.350999951362609863e-01,2.007533447265625000e+03,9.137298015411943197e-02
3.352000117301940918e-01,2.006621490478515625e+03,9.140972554450854659e-02
3.352999985218048096e-01,2.005709472656250000e+03,9.144644840853288770e-02
3.353999853134155273e-01,2.004798156738281250e+03,9.148316335631534457e-02
3.355000019073486328e-01,2.003887786865234375e+03,9.151986287906765938e-02
3.355999886989593506e-01,2.002978363037109375e+03,9.155656193615868688e-02
3.357000052928924561e-01,2.002069946289062500e+03,9.159324556821957231e-02
3.357999920845031738e-01,2.001162628173828125e+03,9.162992128403857350e-02
3.359000086784362793e-01,2.000256286621093750e+03,9.166659653419628739e-02
3.359999954700469971e-01,1.999350799560546875e+03,9.170326386811211705e-02
3.361000120639801025e-01,1.998446350097656250e+03,9.173992334399372339e-02
3.361999988555908203e-01,1.997542846679687500e+03,9.177657490363344550e-02
3.362999856472015381e-01,1.996640228271484375e+03,9.181322605581954122e-02
3.364000022411346436e-01,1.995738403320312500e+03,9.184986934997141361e-02
3.364999890327453613e-01,1.994837646484375000e+03,9.188651217846199870e-02
3.366000056266784668e-01,1.993937591552734375e+03,9.192314714891836047e-02
3.366999924182891846e-01,1.993038604736328125e+03,9.195977426134049892e-02
3.368000090122222900e-01,1.992140411376953125e+03,9.199640096630901098e-02
3.368999958038330078e-01,1.991243164062500000e+03,9.203301975503563881e-02
3.370000123977661133e-01,1.990346710205078125e+03,9.206963074393570423e-02
3.370999991893768311e-01,1.989451171875000000e+03,9.210624126717448235e-02
3.371999859809875488e-01,1.988556549072265625e+03,9.214284393237903714e-02
3.373000025749206543e-01,1.987662780761718750e+03,9.217943873954936862e-02
3.373999893665313721e-01,1.986769866943359375e+03,9.221603313926607370e-02
3.375000059604644775e-01,1.985877899169921875e+03,9.225261968094855547e-02
3.375999927520751953e-01,1.984986785888671875e+03,9.228920581517741084e-02
3.377000093460083008e-01,1.984096527099609375e+03,9.232578409137204289e-02
3.377999961376190186e-01,1.983206146240234375e+03,9.236236993456259370e-02
3.379000127315521240e-01,1.982313995361328125e+03,9.239897143561393023e-02
3.379999995231628418e-01,1.981419189453125000e+03,9.243559627793729305e-02
3.380999863147735596e-01,1.980521881103515625e+03,9.247223701095208526e-02
3.382000029087066650e-01,1.979622406005859375e+03,9.250890091061592102e-02
3.382999897003173828e-01,1.978721221923828125e+03,9.254558029351755977e-02
3.384000062942504883e-01,1.977818695068359375e+03,9.258226014208048582e-02
3.384999930858612061e-01,1.976915039062500000e+03,9.261896269163116813e-02
3.386000096797943115e-01,1.976010589599609375e+03,9.265566553222015500e-02
3.386999964714050293e-01,1.975105102539062500e+03,9.269238362321630120e-02
3.388000130653381348e-01,1.974198669433593750e+03,9.272910945583134890e-02
3.388999998569488525e-01,1.973291442871093750e+03,9.276584303006529808e-02
3.389999866485595703e-01,1.972383789062500000e+03,9.280258417129516602e-02
3.391000032424926758e-01,1.971475738525390625e+03,9.283933282131329179e-02
3.391999900341033936e-01,1.970567779541015625e+03,9.287608147133141756e-02
3.393000066280364990e-01,1.969659851074218750e+03,9.291282994672656059e-02
3.393999934196472168e-01,1.968752197265625000e+03,9.294957830570638180e-02
3.395000100135803223e-01,1.967844848632812500e+03,9.298632643185555935e-02
3.395999968051910400e-01,1.966937957763671875e+03,9.302308183396235108e-02
3.397000133991241455e-01,1.966031463623046875e+03,9.305982955265790224e-02
3.398000001907348633e-01,1.965125396728515625e+03,9.309657703852280974e-02
3.398999869823455811e-01,1.964219909667968750e+03,9.313332423334941268e-02
3.400000035762786865e-01,1.963315032958984375e+03,9.317006368655711412e-02
3.400999903678894043e-01,1.962410827636718750e+03,9.320680279051885009e-02
3.402000069618225098e-01,1.961507324218750000e+03,9.324354160344228148e-02
3.402999937534332275e-01,1.960604461669921875e+03,9.328027255833148956e-02
3.404000103473663330e-01,1.959702331542968750e+03,9.331700328039005399e-02
3.404999971389770508e-01,1.958800842285156250e+03,9.335372614441439509e-02
3.406000137329101562e-01,1.957900115966796875e+03,9.339044871740043163e-02
3.407000005245208740e-01,1.957000183105468750e+03,9.342717088293284178e-02
3.407999873161315918e-01,1.956100952148437500e+03,9.346388524863868952e-02
3.409000039100646973e-01,1.955202514648437500e+03,9.350059181451797485e-02
3.409999907016754150e-01,1.954304962158203125e+03,9.353729797294363379e-02
3.411000072956085205e-01,1.953407592773437500e+03,9.357401140732690692e-02
3.411999940872192383e-01,1.952509460449218750e+03,9.361074009211733937e-02
3.413000106811523438e-01,1.951610015869140625e+03,9.364747669314965606e-02
3.413999974727630615e-01,1.950709320068359375e+03,9.368422860279679298e-02
3.415000140666961670e-01,1.949807678222656250e+03,9.372098086168989539e-02
3.416000008583068848e-01,1.948905456542968750e+03,9.375774068757891655e-02
3.416999876499176025e-01,1.948002990722656250e+03,9.379450802225619555e-02
3.418000042438507080e-01,1.947100555419921875e+03,9.383126784814521670e-02
3.418999910354614258e-01,1.946198455810546875e+03,9.386803489178419113e-02
3.420000076293945312e-01,1.945296722412109375e+03,9.390479431021958590e-02
3.420999944210052490e-01,1.944395477294921875e+03,9.394154592882841825e-02
3.422000110149383545e-01,1.943494964599609375e+03,9.397829731460660696e-02
3.422999978065490723e-01,1.942595001220703125e+03,9.401504829293116927e-02
3.424000144004821777e-01,1.941695861816406250e+03,9.405179147142916918e-02
3.425000011920928955e-01,1.940797424316406250e+03,9.408853430068120360e-02
3.425999879837036133e-01,1.939899871826171875e+03,9.412526933010667562e-02
3.427000045776367188e-01,1.939003112792968750e+03,9.416199650149792433e-02
3.427999913692474365e-01,1.938107055664062500e+03,9.419872326543554664e-02
3.429000079631805420e-01,1.937212005615234375e+03,9.423544217133894563e-02
3.429999947547912598e-01,1.936317687988281250e+03,9.427216072799637914e-02
3.431000113487243652e-01,1.935424224853515625e+03,9.430887142661958933e-02
3.431999981403350830e-01,1.934531585693359375e+03,9.434557426720857620e-02
3.433000147342681885e-01,1.933639801025390625e+03,9.438227670034393668e-02
3.434000015258789062e-01,1.932748901367187500e+03,9.441897127544507384e-02
3.434999883174896240e-01,1.931858825683593750e+03,9.445565805071964860e-02
3.436000049114227295e-01,1.930969604492187500e+03,9.449234436033293605e-02
3.436999917030334473e-01,1.930081176757812500e+03,9.452902287011966109e-02
3.438000082969665527e-01,1.929193725585937500e+03,9.456570097245275974e-02
3.438999950885772705e-01,1.928307067871093750e+03,9.460236376617103815e-02
3.440000116825103760e-01,1.927421051025390625e+03,9.463904117001220584e-02
3.440999984741210938e-01,1.926535278320312500e+03,9.467571094864979386e-02
3.441999852657318115e-01,1.925649780273437500e+03,9.471238800324499607e-02
3.443000018596649170e-01,1.924764526367187500e+03,9.474906494142487645e-02
3.443999886512756348e-01,1.923879913330078125e+03,9.478573407977819443e-02
3.445000052452087402e-01,1.922995849609375000e+03,9.482240298530086875e-02
3.445999920368194580e-01,1.922112426757812500e+03,9.485907154157757759e-02
3.447000086307525635e-01,1.921229705810546875e+03,9.489573223982006311e-02
3.447999954223632812e-01,1.920347717285156250e+03,9.493239264702424407e-02
3.449000120162963867e-01,1.919466613769531250e+03,9.496904519619420171e-02
3.449999988079071045e-01,1.918586242675781250e+03,9.500569739611819386e-02
3.450999855995178223e-01,1.917706695556640625e+03,9.504234173800796270e-02
3.452000021934509277e-01,1.916827941894531250e+03,9.507897828007116914e-02
3.452999889850616455e-01,1.915949981689453125e+03,9.511561441468074918e-02
3.454000055789947510e-01,1.915072937011718750e+03,9.515224269125610590e-02
3.454999923706054688e-01,1.914196624755859375e+03,9.518886316800490022e-02
3.456000089645385742e-01,1.913321228027343750e+03,9.522548323730006814e-02
3.456999957561492920e-01,1.912446594238281250e+03,9.526210289914160967e-02
3.458000123500823975e-01,1.911572814941406250e+03,9.529871476115658879e-02
3.458999991416931152e-01,1.910699890136718750e+03,9.533531870692968369e-02
3.459999859333038330e-01,1.909827758789062500e+03,9.537191485287621617e-02
3.461000025272369385e-01,1.908956512451171875e+03,9.540851064957678318e-02
3.461999893188476562e-01,1.908086090087890625e+03,9.544509858824312687e-02
3.463000059127807617e-01,1.907216491699218750e+03,9.548168611945584416e-02
3.463999927043914795e-01,1.906347686767578125e+03,9.551826579263433814e-02
3.465000092983245850e-01,1.905479766845703125e+03,9.555484511656686664e-02
3.465999960899353027e-01,1.904612609863281250e+03,9.559141658246517181e-02
3.467000126838684082e-01,1.903746398925781250e+03,9.562798019032925367e-02
3.467999994754791260e-01,1.902880889892578125e+03,9.566453599836677313e-02
3.468999862670898438e-01,1.902016265869140625e+03,9.570109134074300528e-02
3.470000028610229492e-01,1.901152435302734375e+03,9.573764639208093286e-02
3.470999896526336670e-01,1.900289520263671875e+03,9.577419358538463712e-02
3.472000062465667725e-01,1.899427276611328125e+03,9.581073292065411806e-02
3.472999930381774902e-01,1.898565979003906250e+03,9.584727184846997261e-02
3.474000096321105957e-01,1.897705505371093750e+03,9.588380297645926476e-02
3.474999964237213135e-01,1.896845306396484375e+03,9.592034143861383200e-02
3.476000130176544189e-01,1.895984710693359375e+03,9.595688752597197890e-02
3.476999998092651367e-01,1.895123626708984375e+03,9.599344863090664148e-02
3.477999866008758545e-01,1.894262298583984375e+03,9.603000234346836805e-02
3.479000031948089600e-01,1.893400817871093750e+03,9.606656350661069155e-02
3.479999899864196777e-01,1.892539642333984375e+03,9.610312449513003230e-02
3.481000065803527832e-01,1.891678741455078125e+03,9.613968530902639031e-02
3.481999933719635010e-01,1.890818328857421875e+03,9.617623838130384684e-02
3.483000099658966064e-01,1.889958526611328125e+03,9.621279122075065970e-02
3.483999967575073242e-01,1.889099304199218750e+03,9.624933626037091017e-02
3.485000133514404297e-01,1.888240753173828125e+03,9.628588100895285606e-02
3.486000001430511475e-01,1.887382843017578125e+03,9.632241795770823956e-02
3.486999869346618652e-01,1.886525665283203125e+03,9.635895455721765757e-02
3.488000035285949707e-01,1.885669281005859375e+03,9.639549080748111010e-02
3.488999903202056885e-01,1.884813629150390625e+03,9.643201180733740330e-02
3.490000069141387939e-01,1.883958648681640625e+03,9.646853990852832794e-02
3.490999937057495117e-01,1.883104431152343750e+03,9.650505275931209326e-02
3.492000102996826172e-01,1.882251037597656250e+03,9.654156526084989309e-02
3.492999970912933350e-01,1.881398437500000000e+03,9.657807735493406653e-02
3.494000136852264404e-01,1.880546569824218750e+03,9.661458164919167757e-02
3.495000004768371582e-01,1.879695404052734375e+03,9.665107814362272620e-02
3.495999872684478760e-01,1.878845062255859375e+03,9.668757428880780935e-02
3.497000038623809814e-01,1.877995513916015625e+03,9.672406257595866919e-02
3.497999906539916992e-01,1.877146636962890625e+03,9.676055051386356354e-02
3.499000072479248047e-01,1.876298645019531250e+03,9.679703071014955640e-02
3.499999940395355225e-01,1.875451354980468750e+03,9.683351049898192286e-02
3.501000106334686279e-01,1.874604705810546875e+03,9.686998248798772693e-02
3.501999974250793457e-01,1.873758880615234375e+03,9.690644667716696858e-02
3.503000140190124512e-01,1.872913787841796875e+03,9.694291051710024476e-02
3.504000008106231689e-01,1.872069396972656250e+03,9.697937406599521637e-02
3.504999876022338867e-01,1.871225646972656250e+03,9.701582975685596466e-02
3.506000041961669922e-01,1.870382537841796875e+03,9.705228527309373021e-02
3.506999909877777100e-01,1.869540130615234375e+03,9.708874044008553028e-02
3.508000075817108154e-01,1.868698272705078125e+03,9.712518780725076795e-02
3.508999943733215332e-01,1.867857238769531250e+03,9.716163494158536196e-02
3.510000109672546387e-01,1.867016845703125000e+03,9.719807421788573265e-02
3.510999977588653564e-01,1.866177154541015625e+03,9.723451320314779878e-02
3.512000143527984619e-01,1.865338195800781250e+03,9.727094438858330250e-02
3.513000011444091797e-01,1.864500030517578125e+03,9.730737522477284074e-02
3.513999879360198975e-01,1.863662567138671875e+03,9.734379826113581657e-02
3.515000045299530029e-01,1.862825836181640625e+03,9.738022094825282693e-02
3.515999913215637207e-01,1.861989593505859375e+03,9.741663601016625762e-02
3.517000079154968262e-01,1.861153137207031250e+03,9.745305846445262432e-02
3.517999947071075439e-01,1.860316589355468750e+03,9.748948848573490977e-02
3.519000113010406494e-01,1.859479766845703125e+03,9.752592595759779215e-02
3.519999980926513672e-01,1.858642883300781250e+03,9.756236342946067452e-02
3.521000146865844727e-01,1.857806060791015625e+03,9.759880084311589599e-02
3.522000014781951904e-01,1.856969482421875000e+03,9.763524559093639255e-02
3.522999882698059082e-01,1.856133117675781250e+03,9.767169016413390636e-02
3.524000048637390137e-01,1.855297058105468750e+03,9.770812705392017961e-02
3.524999916553497314e-01,1.854461517333984375e+03,9.774456376908347011e-02
3.526000082492828369e-01,1.853626495361328125e+03,9.778100019320845604e-02
3.526999950408935547e-01,1.852792022705078125e+03,9.781743638450279832e-02
3.528000116348266602e-01,1.851958129882812500e+03,9.785387228475883603e-02
3.528999984264373779e-01,1.851124847412109375e+03,9.789030044339597225e-02
3.529999852180480957e-01,1.850292205810546875e+03,9.792672086041420698e-02
3.531000018119812012e-01,1.849460327148437500e+03,9.796314092818647623e-02
3.531999886035919189e-01,1.848629028320312500e+03,9.799956064671278000e-02
3.533000051975250244e-01,1.847798400878906250e+03,9.803598007420077920e-02
3.533999919891357422e-01,1.846968536376953125e+03,9.807238430948927999e-02
3.535000085830688477e-01,1.846139465332031250e+03,9.810879558790475130e-02
3.535999953746795654e-01,1.845311004638671875e+03,9.814519912470132113e-02
3.537000119686126709e-01,1.844483306884765625e+03,9.818159480346366763e-02
3.537999987602233887e-01,1.843656250000000000e+03,9.821799024939537048e-02
3.538999855518341064e-01,1.842829132080078125e+03,9.825440053828060627e-02
3.540000021457672119e-01,1.842001434326171875e+03,9.829082596115767956e-02
3.540999889373779297e-01,1.841173370361328125e+03,9.832725144224241376e-02
3.542000055313110352e-01,1.840345062255859375e+03,9.836367703974246979e-02
3.542999923229217529e-01,1.839516754150390625e+03,9.840010997140780091e-02
3.544000089168548584e-01,1.838688690185546875e+03,9.843654272845014930e-02
3.544999957084655762e-01,1.837860839843750000e+03,9.847297536907717586e-02
3.546000123023986816e-01,1.837033538818359375e+03,9.850940026808530092e-02
3.546999990940093994e-01,1.836206604003906250e+03,9.854583244305104017e-02
