# NOEL, g1x, g1y, g2x, g2y, g3x, g3y
7694, 2.0541716057197280e-02, 8.3906304187656511e-01, -7.3150551907533723e-01, -4.5502126092620271e-01, 7.1096380301813999e-01, -3.8404178095036240e-01
7695, -2.1573548483516912e-02, -1.0510497679971564e+00, 6.9211365659003954e-01, 6.1199345367184066e-01, -6.7054010810652265e-01, 4.3905631432531567e-01
7696, 7.4738011558374051e-01, -4.3103111382012632e-01, -1.4492848076677251e-01, 7.9770114742560871e-01, -6.0245163481696795e-01, -3.6667003360548239e-01
7697, 7.4505775613449432e-01, -2.9684700631603467e-01, -7.9209520518306372e-03, 7.5334117436366310e-01, -7.3713680408266358e-01, -4.5649416804762838e-01
7698, 6.8136677852903615e-01, 5.0686191268892866e-01, -6.7997151103370901e-01, 2.5130558413719600e-01, -1.3952674953271100e-03, -7.5816749682612472e-01
7699, 8.4831779611782632e-01, -1.7688386012505898e-04, -4.2099341397875845e-01, 7.5925431582457958e-01, -4.2732438213906787e-01, -7.5907743196445454e-01
7700, 3.9745423515065686e-01, -8.0983821777711784e-01, 4.8731543918564940e-01, 8.0004091080282835e-01, -8.8476967433630627e-01, 9.7973069742894776e-03
7701, -9.0213341555057569e-01, -5.5045859501749983e-01, 8.5817440829129421e-01, -2.7908569002643718e-01, 4.3959007259281535e-02, 8.2954428504393707e-01
7702, -4.2459243473182884e-01, -8.0133707552040290e-01, 7.7514371796648673e-01, 3.3852787019140727e-03, -3.5055128323465795e-01, 7.9795179681848882e-01
7703, 7.5628593357747509e-01, -4.4343864899039370e-01, 7.4256207840511122e-03, 8.4147925359482401e-01, -7.6371155436152627e-01, -3.9804060460443025e-01
7704, 1.8093328018432203e-01, -8.8550336908844518e-01, 6.0217373907476912e-01, 8.2471066166172780e-01, -7.8310701925909110e-01, 6.0792707426717427e-02
7705, -6.5867764374236241e-03, 8.6554382504704441e-01, -7.5208965611921375e-01, -4.3006337817628931e-01, 7.5867643255663741e-01, -4.3548044687075510e-01
7706, 7.6450210117546602e-01, -4.0283578998848474e-01, 1.7578464297240411e-02, 8.6064201790345307e-01, -7.8208056547270643e-01, -4.5780622791496839e-01
7707, -1.1795550862675661e+00, -7.2670167175504188e-02, 6.8057129049459231e-01, -6.8177616421098131e-01, 4.9898379577297375e-01, 7.5444633138648542e-01
7708, -8.1003889264807105e-01, -1.2678920403110637e-02, 4.0517302757247042e-01, -7.4957926916724682e-01, 4.0486586507560068e-01, 7.6225818957035751e-01
7709, -7.7408842325904925e-01, 3.6116691415215557e-01, 2.5816960681062395e-01, -8.5810686756015020e-01, 5.1591881644842530e-01, 4.9693995340799463e-01
7710, -4.4149977115317662e-01, 7.8272293542009053e-01, -4.4482265153939399e-01, -8.1153740183488055e-01, 8.8632242269257067e-01, 2.8814466414790001e-02
7711, 9.5968604021145432e-01, 0.0000000000000000e+00, -4.1998418486139788e-01, 8.0000000000000004e-01, -5.3970185535005644e-01, -8.0000000000000004e-01
7712, 7.5451317512474980e-01, -3.3054323356487952e-01, -9.4037647496738277e-02, 7.7155904414770327e-01, -6.6047552762801143e-01, -4.4101581058282374e-01
7713, -3.8202577410914185e-01, 7.4736951533354878e-01, -4.4721379135257339e-01, -6.7355234487982629e-01, 8.2923956546171529e-01, -7.3817170453722408e-02
7714, 7.9292407030230883e-01, 5.8264079170764849e-01, -1.0709936565117801e+00, 3.6310688430481203e-01, 2.7806958620947125e-01, -9.4574767601246057e-01
7715, 6.6153185479555932e-01, 3.8964823999620596e-01, -7.8198647233013496e-01, 4.1974627386017127e-01, 1.2045461753457562e-01, -8.0939451385637728e-01
7716, 0.0000000000000000e+00, 8.9591078622755549e-01, -7.9999999999999993e-01, -2.8549500823328045e-01, 7.9999999999999993e-01, -6.1041577799427504e-01
7717, 1.0092973114172525e+00, 3.6018668029112044e-01, -8.1947379776072138e-01, 6.0346618792923712e-01, -1.8982351365653105e-01, -9.6365286822035756e-01
7718, 9.3238051168301272e-01, -4.6105840457141056e-02, -1.0099131146873953e-01, 7.0132590534645178e-01, -8.3138920021427321e-01, -6.5522006488931073e-01
7719, -4.0340508202552572e-01, 7.5103227637425396e-01, -3.8690239509601715e-01, -7.5076062254870257e-01, 7.9030747712154281e-01, -2.7165382555133368e-04
7720, -8.4071109745891437e-01, 2.2719221967297119e-02, 4.7611503010153305e-01, -7.2071328838703930e-01, 3.6459606735738131e-01, 6.9799406641974215e-01
7721, -1.0462177992679713e+00, -6.0118333911309225e-02, 5.6249770207467364e-01, -7.3873910927256814e-01, 4.8372009719329767e-01, 7.9885744318387741e-01
7722, 8.4553769887825769e-01, -3.1240623709993043e-01, 2.8942421627133515e-02, 7.2144464562465715e-01, -8.7448012050539126e-01, -4.0903840852472673e-01
7723, -9.8523775263351432e-01, 6.1381695930430212e-02, 3.3371759536800227e-01, -7.5250879125606984e-01, 6.5152015726551205e-01, 6.9112709532563965e-01
7724, -1.1166982902809131e+00, 3.3082183616364114e-02, 6.6866862487345646e-01, -7.7880219515005100e-01, 4.4802966540745653e-01, 7.4572001153368683e-01
7725, 1.1217322953595177e+00, -6.2045039299041760e-02, -4.9113484313109662e-01, 7.9908091499276956e-01, -6.3059745222842101e-01, -7.3703587569372775e-01
7726, 9.1494389532125564e-01, -4.6350302714476321e-01, 1.0036099440708145e-01, 1.0927629496020177e+00, -1.0153048897283372e+00, -6.2925992245725437e-01
7727, 7.1514021948169126e-01, -4.7310990396562680e-01, 5.5366511361671270e-02, 8.9170929697394818e-01, -7.7050673084336252e-01, -4.1859939300832133e-01
7728, 2.3207424320702509e-03, -8.4364887598377536e-01, 7.6271790049251187e-01, 4.2756729214582423e-01, -7.6503864292458212e-01, 4.1608158383795113e-01
7729, 7.6191736763498819e-01, -4.1672656503305072e-01, -4.6321687542054766e-03, 8.5571134566446783e-01, -7.5728519888078272e-01, -4.3898478063141710e-01
7730, 8.6247226004924904e-03, -8.1916916212958035e-01, 7.5139471273502023e-01, 4.1408115056953765e-01, -7.6001943533551275e-01, 4.0508801156004270e-01
7731, 7.5583262107556148e-01, -4.2695787607420266e-01, 2.0159565327607376e-02, 8.0733629745937152e-01, -7.7599218640316880e-01, -3.8037842138516886e-01
7732, 2.5589937852475536e-01, 1.1521765295520177e+00, -7.5664348380637769e-01, -2.6195932925783277e-01, 5.0074410528162228e-01, -8.9021720029418483e-01
7733, 4.2636150982765686e-01, -6.2064420860358027e-01, 3.0827865280868877e-01, 7.4101433803244021e-01, -7.3464016263634568e-01, -1.2037012942885994e-01
7734, 8.3360711104119845e-01, -4.4181577080628087e-01, -6.2667967968521093e-03, 6.9480086030502786e-01, -8.2734031424434640e-01, -2.5298508949874698e-01
7735, -7.5543083997677107e-01, -5.1702652683273431e-01, 7.8787526476835212e-01, -3.8330360262620128e-01, -3.2444424791581085e-02, 9.0033012945893554e-01
7736, 4.8156118827921555e-02, -8.5461273201312826e-01, 6.9893505315149174e-01, 4.6405932769596742e-01, -7.4709117197941333e-01, 3.9055340431716079e-01
7737, 8.0350278964159468e-03, -8.3406667404850710e-01, 7.2862966695389519e-01, 4.3741703228556178e-01, -7.3666469485031116e-01, 3.9664964176294532e-01
7738, 2.6016428159591942e-03, -8.3604168940532175e-01, 7.3748090214565021e-01, 4.5871864491245734e-01, -7.4008254496160941e-01, 3.7732304449286441e-01
7739, -5.1684961080530734e-01, 1.0347463953928804e+00, -3.2841034194027968e-01, -1.1011968535496455e+00, 8.4525995274558696e-01, 6.6450458156764924e-02
7740, 5.5846432345541298e-03, -8.6649308166513672e-01, 7.5216510381244150e-01, 4.2993268640205545e-01, -7.5774974704699560e-01, 4.3656039526308127e-01
7741, 3.7450050224024624e-02, -1.0285992772990979e+00, 7.2370093551491621e-01, 5.3274475058642068e-01, -7.6115098573894080e-01, 4.9585452671267732e-01
7742, 1.0281880606169883e-01, -9.1043434380173127e-01, 7.2079374120394557e-01, 5.7873188719692836e-01, -8.2361254726564437e-01, 3.3170245660480285e-01
7743, -8.9676088036909785e-01, 1.1252403402654160e-01, 2.8357140431408528e-01, -7.5566490521572049e-01, 6.1318947605501251e-01, 6.4314087118917884e-01
7744, -9.7103317479367623e-01, 0.0000000000000000e+00, 4.5220844260716248e-01, -8.0000000000000004e-01, 5.1882473218651382e-01, 8.0000000000000004e-01
7745, -8.2847519378652124e-01, -1.1737085486511426e-02, 4.6596515419277001e-01, -7.4762660208638010e-01, 3.6251003959375117e-01, 7.5936368757289152e-01
7746, 1.0183809143573825e+00, 5.1229622708743294e-01, -1.0791459777892860e+00, 3.4840021326335396e-01, 6.0765063431903542e-02, -8.6069644035078696e-01
7747, -4.5786392135890214e-01, -9.2037128299345605e-01, 8.8803070248205018e-01, 2.2489075062734329e-01, -4.3016678112314799e-01, 6.9548053236611285e-01
7748, -4.3850893456029044e-01, -9.3000829556116216e-01, 8.4513127468289562e-01, 3.0850019485390662e-01, -4.0662234012260512e-01, 6.2150810070725560e-01
7749, 1.0406240260236530e+00, -4.3414089444144077e-01, 3.2397251512762362e-02, 7.8378813644201561e-01, -1.0730212775364154e+00, -3.4964724200057479e-01
7750, -4.6176185270073439e-01, 7.9745624183936070e-01, -3.5179779233991265e-01, -7.5245678844260944e-01, 8.1355964504064704e-01, -4.4999453396751238e-02
7751, -3.8198805254358703e-02, -1.0869719958044244e+00, 7.1708607942333857e-01, 6.6836692861707170e-01, -6.7888727416897976e-01, 4.1860506718735269e-01
7752, -1.4375226365190708e-01, -9.9096308777863096e-01, 1.0285553017443487e+00, 2.0346776367460448e-01, -8.8480303809244165e-01, 7.8749532410402645e-01
7753, -7.1553734913128675e-01, -4.1045533642429732e-01, 7.4837068038642041e-01, -4.5674510956979364e-01, -3.2833331255133637e-02, 8.6720044599409096e-01
7754, 5.0296059094196854e-01, 6.3462526086637649e-01, -7.0193796066985703e-01, 1.7854220927065276e-01, 1.9897736972788851e-01, -8.1316747013702928e-01
7755, -1.3094656055423998e-01, -9.0603740495261842e-01, 7.7555655499401044e-01, 2.4358199461209232e-01, -6.4460999443977041e-01, 6.6245541034052613e-01
7756, 0.0000000000000000e+00, -9.0052284079120037e-01, 8.0000000000000004e-01, 4.6362855631359456e-01, -8.0000000000000004e-01, 4.3689428447760581e-01
7757, -8.2034318832666275e-01, 3.8235855622981063e-01, -1.4718806862487801e-03, -7.9922119983930351e-01, 8.2181506901291157e-01, 4.1686264360949293e-01
7758, 0.0000000000000000e+00, -8.8714415280278325e-01, 8.0000000000000004e-01, 4.6769997157283449e-01, -8.0000000000000004e-01, 4.1944418122994870e-01
7759, -8.0341440643047390e-01, 3.4626882360467587e-01, 9.9197908557044807e-03, -7.6549430281602870e-01, 7.9349461557476941e-01, 4.1922547921135289e-01
7760, 3.9791535813243867e-01, -1.0530705380222212e+00, 4.8736981629206039e-01, 7.3007052917248738e-01, -8.8528517442449906e-01, 3.2300000884973373e-01
7761, 3.9531610621302404e-01, -6.7978548597011401e-01, 3.5822861918942300e-01, 6.9677121452047686e-01, -7.5354472540244699e-01, -1.6985728550362799e-02
7762, 7.5147185519539683e-01, -1.0038739160149086e-02, -4.1927318404663572e-01, 6.4510448420376609e-01, -3.3219867114876112e-01, -6.3506574504361701e-01
7763, 5.8685115209584589e-02, -8.7124205756975770e-01, 7.2583718399414965e-01, 4.5957095451030588e-01, -7.8452229920373429e-01, 4.1167110305945176e-01
7764, 6.3350124101816369e-02, -8.7372773389303870e-01, 7.2449459747467082e-01, 4.3510498124154451e-01, -7.8784472157648722e-01, 4.3862275265149425e-01
7765, 5.9437391737846745e-01, -7.4886846638607552e-01, 4.4994071533621094e-01, 7.9680673416444392e-01, -1.0443146327146784e+00, -4.7938267778368411e-02
7766, -7.7803826786024088e-01, -5.2819327771087154e-01, 7.8193444836958126e-01, -5.5406906826711877e-01, -3.8961805093403559e-03, 1.0822623459779903e+00
7767, -3.3313451091690616e-01, -1.0736265337784290e+00, 7.5610352520638846e-01, 4.5819668228994394e-02, -4.2296901428948230e-01, 1.0278068655494346e+00
7768, -1.4787049161657760e-02, -1.0445000237968980e+00, 7.7967517748707549e-01, 5.0538218729272777e-01, -7.6488812832541775e-01, 5.3911783650417011e-01
7769, -7.5896305574569600e-01, 4.0987697595636563e-01, -2.4915182496227432e-02, -8.3006974595939509e-01, 7.8387823824192349e-01, 4.2019277000302951e-01
7770, -8.2569789289823037e-01, -4.3514353993240285e-01, 7.9504348740011421e-01, -4.1985068533637665e-01, 3.0654405498116107e-02, 8.5499422526877955e-01
7771, -6.0525787146420640e-01, 3.9064413869140868e-01, -1.7041895953463036e-02, -7.9163646648722552e-01, 6.2229976741766935e-01, 4.0099232779581684e-01
7772, -4.5339426340008128e-02, -8.5879517975578312e-01, 7.6153964036675903e-01, 4.2424956486193038e-01, -7.1620021402675094e-01, 4.3454561489385274e-01
7773, 8.1453010421200001e-01, -5.0855995831286527e-01, 1.6040628174376909e-01, 1.0156637579274990e+00, -9.7493638595576915e-01, -5.0710379961463370e-01
7774, 4.8540673886631819e-01, 6.6784754157192372e-01, -8.9465614656890857e-01, 3.5621200106865514e-01, 4.0924940770259033e-01, -1.0240595426405790e+00
7775, -4.1573270860664119e-01, -9.3433386533067331e-01, 8.3891298460030317e-01, 3.3399153539917692e-01, -4.2318027599366204e-01, 6.0034232993149639e-01
7776, 8.8208566711162917e-01, 3.2203875066033595e-02, -4.4899786846360723e-01, 7.2413368347182694e-01, -4.3308779864802194e-01, -7.5633755853786055e-01
7777, 8.3090923763770264e-01, -3.0439894080638769e-01, 7.5126418436375228e-02, 7.1419821305823228e-01, -9.0603565607407788e-01, -4.0979927225184459e-01
7778, 7.9707251313882355e-01, -3.3728850147242162e-01, -2.2181328884524908e-02, 6.8926257241321842e-01, -7.7489118425429859e-01, -3.5197407094079675e-01
7779, 7.5616497304514230e-01, -3.0721883688952240e-01, -2.5504447951515463e-02, 7.0220650170609100e-01, -7.3066052509362678e-01, -3.9498766481656861e-01
7780, 7.9566027804443640e-01, -3.8698246247664925e-01, -4.2925163370273849e-02, 8.9236092646016674e-01, -7.5273511467416254e-01, -5.0537846398351749e-01
7781, 5.6157978186602353e-01, -8.0731779855277941e-01, 5.9994225416089031e-01, 9.8939474048092857e-01, -1.1615220360269138e+00, -1.8207694192814922e-01
7782, 9.9233561810868204e-03, -1.0905512292016781e+00, 7.9429097730122589e-01, 5.8878801783537327e-01, -8.0421433348231275e-01, 5.0176321136630486e-01
7783, -1.9034499209448749e-01, 8.7921813172186181e-01, -5.9109936819601139e-01, -8.3610610325514578e-01, 7.8144436029049891e-01, -4.3112028466716017e-02
7784, -9.8409273556923815e-01, -4.7632198345406795e-01, 7.9995049930537787e-01, -4.3403678485043312e-01, 1.8414223626386034e-01, 9.1035876830450102e-01
7785, 2.6100701813339083e-01, 9.0096765303438808e-01, -7.0474471042916631e-01, -1.4599770848922892e-02, 4.4373769229577548e-01, -8.8636788218546514e-01
7786, -6.7121911346710805e-01, 5.5539653464608851e-01, -1.8516293873346794e-02, -8.8569067385108646e-01, 6.8973540734045480e-01, 3.3029413920499795e-01
7787, -1.1380432967628866e+00, 4.8006757005396850e-01, 2.9056818877658559e-02, -1.0794015216746529e+00, 1.1089864778852281e+00, 5.9933395162068437e-01
7788, -1.8098607450468823e-01, 8.8607130624629760e-01, -6.0209112672702281e-01, -8.2571395750906018e-01, 7.8307720123171098e-01, -6.0357348737237360e-02
7789, 4.3436998517940040e-01, 7.8204686761404163e-01, -8.2171718016686557e-01, -1.2088795906634007e-02, 3.8734719498746517e-01, -7.6995807170740771e-01
7790, -3.9567947305001058e-02, 9.3717182093176643e-01, -6.8671099786191492e-01, -1.3864256162260430e-01, 7.2627894516691605e-01, -7.9852925930916219e-01
7791, -1.2921147101607341e-01, -1.2034017159344317e+00, 8.2377681075608655e-01, 4.1138378490902966e-01, -6.9456533974001311e-01, 7.9201793102540197e-01
7792, 4.5110120694008701e-02, 9.0487748650654742e-01, -7.2149344753762357e-01, -2.8890784364832928e-01, 6.7638332684361491e-01, -6.1596964285821809e-01
7793, 1.4079089319498944e-01, 1.1225772670486689e+00, -8.0651888784287473e-01, -3.2748501949443581e-01, 6.6572799464788524e-01, -7.9509224755423313e-01
7794, 4.2820092418096134e-01, -6.2071777636586956e-01, 2.9291187971119470e-01, 7.5601260629218692e-01, -7.2111280389215604e-01, -1.3529482992631744e-01
7795, 3.7777932439683852e-02, 8.1481686432732148e-01, -7.7287548696421182e-01, -4.1183663188525604e-01, 7.3509755452452796e-01, -4.0298023244206543e-01
7796, -1.4951138207526218e+00, -5.3926943384050141e-01, 8.9032605471187842e-01, -4.7945410511911546e-01, 6.0478776604074325e-01, 1.0187235389596170e+00
7797, 4.5753639427036258e-01, -1.1473812245511907e+00, 4.5095966592497289e-01, 1.1597590670784410e+00, -9.0849606019533546e-01, -1.2377842527250221e-02
7798, 7.8719594159657547e-01, -7.2536528112758891e-01, 3.9561476639623477e-01, 8.1683591911785502e-01, -1.1828107079928103e+00, -9.1470637990266210e-02
7799, -7.7641787819538599e-01, 4.0052631973563246e-01, 1.3349861353337419e-02, -8.6444924133186274e-01, 7.6306801684204861e-01, 4.6392292159623028e-01
7800, -7.6416500700467305e-01, 3.8789989476620385e-01, 2.2501775310672607e-02, -8.3708818470953550e-01, 7.4166323169400039e-01, 4.4918828994333160e-01
7801, -7.4051052747520252e-01, 4.0843385100227131e-01, -2.3987068607317048e-02, -8.4701981904228851e-01, 7.6449759608251955e-01, 4.3858596804001720e-01
7802, -7.6469390382844404e-01, 4.1620946809173637e-01, 3.8607019516161210e-02, -8.5062737439820324e-01, 7.2608688431228285e-01, 4.3441790630646693e-01
7803, -6.7088118601100166e-01, 4.5149306133780481e-01, 2.9124434418520882e-02, -8.0509521582550658e-01, 6.4175675159248080e-01, 3.5360215448770177e-01
7804, -9.0419456641517360e-01, 5.3476286349561430e-01, -1.5983015177999690e-01, -1.0238820130536701e+00, 1.0640247181951705e+00, 4.8911914955805580e-01
7805, -6.5322025113128090e-01, -3.9757758281965933e-01, 6.6698173700220964e-01, -4.7993457910977977e-01, -1.3761485870928776e-02, 8.7751216192943915e-01
7806, -7.1674494253204490e-01, 4.2085313710933797e-01, -5.3814913834193255e-02, -8.0378161782450996e-01, 7.7055985636623825e-01, 3.8292848071517199e-01
7807, -7.5632505222240720e-01, 4.4339376202115394e-01, -7.4361022042582509e-03, -8.4151198479275124e-01, 7.6376115442666537e-01, 3.9811822277159731e-01
7808, -6.1683058543282510e-01, -7.7696116397725845e-01, 9.3575166034185497e-01, 1.9675178983825020e-01, -3.1892107490902993e-01, 5.8020937413900830e-01
7809, -4.5229114853840863e-01, 9.9397764612836925e-01, -5.5018599990347816e-01, -8.4433822148738369e-01, 1.0024771484418868e+00, -1.4963942464098565e-01
7810, 7.5382335744008078e-01, -4.1196576862522782e-01, -2.4942518926016368e-02, 7.5995919134211842e-01, -7.2888083851406449e-01, -3.4799342271689054e-01
7811, 9.2678950480950317e-02, -8.6568445148706163e-01, 7.3568900033734075e-01, 4.9797022816753517e-01, -8.2836795081829107e-01, 3.6771422331952647e-01
7812, 7.7037463505476600e-01, -4.1770040523057639e-01, 3.5978757368959051e-02, 8.4066883058037645e-01, -8.0635339242372506e-01, -4.2296842534980006e-01
7813, 6.1756638723320476e-02, -7.9879917292239910e-01, 7.0119362430391963e-01, 4.6664465577133918e-01, -7.6295026302724012e-01, 3.3215451715105987e-01
7814, 7.6864599408938938e-01, -4.0592682766961191e-01, -2.4905705078443674e-03, 8.2358079469077750e-01, -7.6615542358154509e-01, -4.1765396702116564e-01
7815, -1.0475975120831394e-02, -8.1156194557414030e-01, 7.2186168592029554e-01, 4.0634892061234185e-01, -7.1138571079946422e-01, 4.0521302496179851e-01
7816, 2.0415323124311352e-02, -8.6840721227606210e-01, 7.6947340370845674e-01, 4.5587243372053848e-01, -7.8988872683276812e-01, 4.1253477855552356e-01
7817, -3.7174825590329152e-01, 1.0513644207209747e+00, -3.7968246790728843e-01, -1.0503161649209023e+00, 7.5143072381057996e-01, -1.0482558000724838e-03
7818, 1.5735830117377583e-03, -8.4186935094328474e-01, 7.5886711648539018e-01, 4.2972234370153289e-01, -7.6044069949712789e-01, 4.1214700724175179e-01
7819, -5.4362291585073685e-01, 1.0101479189838811e+00, -2.9064434431101832e-01, -1.0731349666557910e+00, 8.3426726016175523e-01, 6.2987047671909824e-02
