# step, mean_h_oliver[mm], min_h_oliver[mm], max_h_oliver[mm]
469, 1.935293e+00, 6.300676e-01, 6.373774e+00
470, 1.935332e+00, 6.300660e-01, 6.373774e+00
471, 1.935371e+00, 6.300643e-01, 6.373774e+00
472, 1.935410e+00, 6.300627e-01, 6.373774e+00
473, 1.935448e+00, 6.300611e-01, 6.373774e+00
474, 1.935487e+00, 6.300595e-01, 6.373774e+00
475, 1.935526e+00, 6.300579e-01, 6.373774e+00
476, 1.935565e+00, 6.300563e-01, 6.373774e+00
477, 1.935604e+00, 6.300548e-01, 6.373774e+00
478, 1.935643e+00, 6.300532e-01, 6.373774e+00
479, 1.935682e+00, 6.300516e-01, 6.373774e+00
480, 1.935722e+00, 6.300500e-01, 6.373774e+00
481, 1.935761e+00, 6.300484e-01, 6.373774e+00
482, 1.935800e+00, 6.300469e-01, 6.373774e+00
483, 1.935839e+00, 6.300453e-01, 6.373774e+00
484, 1.935878e+00, 6.300437e-01, 6.373774e+00
485, 1.935918e+00, 6.300421e-01, 6.373774e+00
486, 1.935958e+00, 6.300404e-01, 6.373774e+00
487, 1.935998e+00, 6.300386e-01, 6.373774e+00
488, 1.936039e+00, 6.300368e-01, 6.373774e+00
489, 1.936080e+00, 6.300350e-01, 6.373774e+00
490, 1.936122e+00, 6.300331e-01, 6.373774e+00
491, 1.936163e+00, 6.300313e-01, 6.373774e+00
492, 1.936204e+00, 6.300295e-01, 6.373774e+00
493, 1.936245e+00, 6.300276e-01, 6.373774e+00
494, 1.936287e+00, 6.300258e-01, 6.373774e+00
495, 1.936328e+00, 6.300239e-01, 6.373774e+00
496, 1.936370e+00, 6.300220e-01, 6.373774e+00
497, 1.936412e+00, 6.300201e-01, 6.373774e+00
498, 1.936454e+00, 6.300182e-01, 6.373774e+00
499, 1.936497e+00, 6.300163e-01, 6.373774e+00
500, 1.936539e+00, 6.300144e-01, 6.373774e+00
501, 1.936582e+00, 6.300126e-01, 6.373774e+00
502, 1.936624e+00, 6.300107e-01, 6.373774e+00
503, 1.936667e+00, 6.300089e-01, 6.373774e+00
504, 1.936710e+00, 6.300070e-01, 6.373774e+00
505, 1.936753e+00, 6.300051e-01, 6.373774e+00
506, 1.936797e+00, 6.300032e-01, 6.373774e+00
507, 1.936842e+00, 6.300013e-01, 6.373774e+00
508, 1.936887e+00, 6.299993e-01, 6.373774e+00
509, 1.936933e+00, 6.299973e-01, 6.373774e+00
510, 1.936980e+00, 6.299953e-01, 6.373774e+00
511, 1.937027e+00, 6.299932e-01, 6.373774e+00
512, 1.937075e+00, 6.299912e-01, 6.373774e+00
513, 1.937123e+00, 6.299891e-01, 6.373774e+00
514, 1.937168e+00, 6.299870e-01, 6.373774e+00
515, 1.937207e+00, 6.299849e-01, 6.373774e+00
516, 1.937247e+00, 6.299829e-01, 6.373774e+00
517, 1.937287e+00, 6.299808e-01, 6.373774e+00
518, 1.937326e+00, 6.299788e-01, 6.373774e+00
519, 1.937366e+00, 6.299767e-01, 6.373774e+00
520, 1.937405e+00, 6.299747e-01, 6.373774e+00
521, 1.937445e+00, 6.299727e-01, 6.373774e+00
522, 1.937485e+00, 6.299706e-01, 6.373774e+00
523, 1.937524e+00, 6.299686e-01, 6.373774e+00
524, 1.937564e+00, 6.299665e-01, 6.373774e+00
525, 1.937604e+00, 6.299645e-01, 6.373774e+00
526, 1.937644e+00, 6.299625e-01, 6.373774e+00
527, 1.937684e+00, 6.299604e-01, 6.373774e+00
528, 1.937724e+00, 6.299584e-01, 6.373774e+00
529, 1.937764e+00, 6.299564e-01, 6.373774e+00
530, 1.937804e+00, 6.299544e-01, 6.373774e+00
531, 1.937844e+00, 6.299524e-01, 6.373774e+00
532, 1.937884e+00, 6.299503e-01, 6.373774e+00
533, 1.937924e+00, 6.299483e-01, 6.373774e+00
534, 1.937965e+00, 6.299462e-01, 6.373774e+00
535, 1.938006e+00, 6.299441e-01, 6.373774e+00
536, 1.938048e+00, 6.299419e-01, 6.373774e+00
537, 1.938090e+00, 6.299397e-01, 6.373774e+00
538, 1.938132e+00, 6.299374e-01, 6.373774e+00
539, 1.938175e+00, 6.299351e-01, 6.373774e+00
540, 1.938219e+00, 6.299327e-01, 6.373774e+00
541, 1.938263e+00, 6.299303e-01, 6.373774e+00
542, 1.938306e+00, 6.299279e-01, 6.373774e+00
543, 1.938350e+00, 6.299255e-01, 6.373774e+00
544, 1.938393e+00, 6.299231e-01, 6.373774e+00
545, 1.938437e+00, 6.299207e-01, 6.373774e+00
546, 1.938481e+00, 6.299184e-01, 6.373774e+00
547, 1.938525e+00, 6.299160e-01, 6.373774e+00
548, 1.938568e+00, 6.299137e-01, 6.373774e+00
549, 1.938611e+00, 6.299113e-01, 6.373774e+00
550, 1.938654e+00, 6.299090e-01, 6.373774e+00
551, 1.938697e+00, 6.299067e-01, 6.373774e+00
552, 1.938740e+00, 6.299045e-01, 6.373774e+00
553, 1.938782e+00, 6.299022e-01, 6.373774e+00
554, 1.938825e+00, 6.299000e-01, 6.373774e+00
555, 1.938867e+00, 6.298978e-01, 6.373774e+00
556, 1.938910e+00, 6.298955e-01, 6.373774e+00
557, 1.938953e+00, 6.298932e-01, 6.373774e+00
558, 1.938996e+00, 6.298908e-01, 6.373774e+00
559, 1.939040e+00, 6.298883e-01, 6.373774e+00
560, 1.939084e+00, 6.298858e-01, 6.373774e+00
561, 1.939129e+00, 6.298833e-01, 6.373774e+00
562, 1.939173e+00, 6.298808e-01, 6.373774e+00
563, 1.939218e+00, 6.298783e-01, 6.373774e+00
564, 1.939262e+00, 6.298758e-01, 6.373774e+00
565, 1.939307e+00, 6.298732e-01, 6.373774e+00
566, 1.939344e+00, 6.298706e-01, 6.373774e+00
567, 1.939381e+00, 6.298681e-01, 6.373774e+00
568, 1.939418e+00, 6.298656e-01, 6.373774e+00
569, 1.939456e+00, 6.298630e-01, 6.373774e+00
570, 1.939493e+00, 6.298605e-01, 6.373774e+00
571, 1.939531e+00, 6.298581e-01, 6.373774e+00
572, 1.939569e+00, 6.298556e-01, 6.373774e+00
573, 1.939606e+00, 6.298531e-01, 6.373774e+00
574, 1.939644e+00, 6.298507e-01, 6.373774e+00
575, 1.939682e+00, 6.298483e-01, 6.373774e+00
576, 1.939720e+00, 6.298459e-01, 6.373774e+00
577, 1.939758e+00, 6.298435e-01, 6.373774e+00
578, 1.939796e+00, 6.298411e-01, 6.373774e+00
579, 1.939834e+00, 6.298388e-01, 6.373774e+00
580, 1.939872e+00, 6.298364e-01, 6.373774e+00
581, 1.939910e+00, 6.298341e-01, 6.373774e+00
582, 1.939948e+00, 6.298317e-01, 6.373774e+00
583, 1.939987e+00, 6.298293e-01, 6.373774e+00
584, 1.940026e+00, 6.298267e-01, 6.373774e+00
585, 1.940066e+00, 6.298241e-01, 6.373774e+00
586, 1.940106e+00, 6.298215e-01, 6.373774e+00
587, 1.940147e+00, 6.298188e-01, 6.373774e+00
588, 1.940188e+00, 6.298161e-01, 6.373774e+00
589, 1.940230e+00, 6.298135e-01, 6.373774e+00
590, 1.940271e+00, 6.298108e-01, 6.373774e+00
591, 1.940313e+00, 6.298082e-01, 6.373774e+00
592, 1.940354e+00, 6.298056e-01, 6.373774e+00
593, 1.940395e+00, 6.298030e-01, 6.373774e+00
594, 1.940436e+00, 6.298004e-01, 6.373774e+00
595, 1.940478e+00, 6.297979e-01, 6.373774e+00
596, 1.940519e+00, 6.297953e-01, 6.373774e+00
597, 1.940561e+00, 6.297928e-01, 6.373774e+00
598, 1.940602e+00, 6.297903e-01, 6.373774e+00
599, 1.940643e+00, 6.297878e-01, 6.373774e+00
600, 1.940685e+00, 6.297853e-01, 6.373774e+00
601, 1.940726e+00, 6.297828e-01, 6.373774e+00
602, 1.940767e+00, 6.297803e-01, 6.373774e+00
603, 1.940809e+00, 6.297778e-01, 6.373774e+00
604, 1.940851e+00, 6.297752e-01, 6.373774e+00
605, 1.940895e+00, 6.297725e-01, 6.373774e+00
606, 1.940938e+00, 6.297698e-01, 6.373774e+00
607, 1.940982e+00, 6.297671e-01, 6.373774e+00
608, 1.941027e+00, 6.297644e-01, 6.373774e+00
609, 1.941071e+00, 6.297617e-01, 6.373774e+00
610, 1.941116e+00, 6.297589e-01, 6.373774e+00
611, 1.941161e+00, 6.297563e-01, 6.373774e+00
612, 1.941205e+00, 6.297536e-01, 6.373774e+00
613, 1.941250e+00, 6.297510e-01, 6.373774e+00
614, 1.941294e+00, 6.297483e-01, 6.373774e+00
615, 1.941339e+00, 6.297447e-01, 6.373774e+00
616, 1.941384e+00, 6.297392e-01, 6.373774e+00
617, 1.941429e+00, 6.297337e-01, 6.373774e+00
618, 1.941473e+00, 6.297282e-01, 6.373774e+00
619, 1.941518e+00, 6.297227e-01, 6.373774e+00
620, 1.941563e+00, 6.297172e-01, 6.373774e+00
621, 1.941608e+00, 6.297118e-01, 6.373774e+00
622, 1.941653e+00, 6.297063e-01, 6.373774e+00
623, 1.941699e+00, 6.297009e-01, 6.373774e+00
624, 1.941744e+00, 6.296956e-01, 6.373774e+00
625, 1.941789e+00, 6.296902e-01, 6.373774e+00
626, 1.941834e+00, 6.296848e-01, 6.373774e+00
627, 1.941879e+00, 6.296793e-01, 6.373774e+00
628, 1.941925e+00, 6.296737e-01, 6.373774e+00
629, 1.941971e+00, 6.296679e-01, 6.373774e+00
630, 1.942017e+00, 6.296620e-01, 6.373774e+00
631, 1.942064e+00, 6.296561e-01, 6.373774e+00
632, 1.942110e+00, 6.296501e-01, 6.373774e+00
633, 1.942157e+00, 6.296441e-01, 6.373774e+00
634, 1.942204e+00, 6.296381e-01, 6.373774e+00
635, 1.942251e+00, 6.296322e-01, 6.373774e+00
636, 1.942299e+00, 6.296263e-01, 6.373774e+00
637, 1.942346e+00, 6.296204e-01, 6.373774e+00
638, 1.942394e+00, 6.296146e-01, 6.373774e+00
639, 1.942441e+00, 6.296088e-01, 6.373774e+00
640, 1.942489e+00, 6.296030e-01, 6.373774e+00
641, 1.942536e+00, 6.295972e-01, 6.373774e+00
642, 1.942583e+00, 6.295914e-01, 6.373774e+00
643, 1.942631e+00, 6.295857e-01, 6.373774e+00
644, 1.942678e+00, 6.295800e-01, 6.373774e+00
645, 1.942725e+00, 6.295743e-01, 6.373774e+00
646, 1.942772e+00, 6.295685e-01, 6.373774e+00
647, 1.942819e+00, 6.295627e-01, 6.373774e+00
648, 1.942867e+00, 6.295568e-01, 6.373774e+00
649, 1.942916e+00, 6.295508e-01, 6.373774e+00
650, 1.942964e+00, 6.295448e-01, 6.373774e+00
651, 1.943013e+00, 6.295388e-01, 6.373774e+00
652, 1.943062e+00, 6.295328e-01, 6.373774e+00
653, 1.943110e+00, 6.295269e-01, 6.373774e+00
654, 1.943159e+00, 6.295210e-01, 6.373774e+00
655, 1.943206e+00, 6.295150e-01, 6.373774e+00
656, 1.943254e+00, 6.295090e-01, 6.373774e+00
657, 1.943301e+00, 6.295029e-01, 6.373774e+00
658, 1.943349e+00, 6.294969e-01, 6.373774e+00
659, 1.943396e+00, 6.294910e-01, 6.373774e+00
660, 1.943443e+00, 6.294850e-01, 6.373774e+00
661, 1.943490e+00, 6.294791e-01, 6.373774e+00
662, 1.943536e+00, 6.294733e-01, 6.373774e+00
663, 1.943582e+00, 6.294675e-01, 6.373774e+00
664, 1.943628e+00, 6.294617e-01, 6.373774e+00
665, 1.943674e+00, 6.294560e-01, 6.373774e+00
666, 1.943721e+00, 6.294504e-01, 6.373774e+00
667, 1.943768e+00, 6.294447e-01, 6.373774e+00
668, 1.943814e+00, 6.294389e-01, 6.373774e+00
669, 1.943861e+00, 6.294332e-01, 6.373774e+00
670, 1.943909e+00, 6.294275e-01, 6.373774e+00
671, 1.943957e+00, 6.294218e-01, 6.373774e+00
672, 1.944005e+00, 6.294160e-01, 6.373774e+00
673, 1.944054e+00, 6.294102e-01, 6.373774e+00
674, 1.944103e+00, 6.294044e-01, 6.373774e+00
675, 1.944152e+00, 6.293986e-01, 6.373774e+00
676, 1.944202e+00, 6.293928e-01, 6.373774e+00
677, 1.944252e+00, 6.293870e-01, 6.373774e+00
678, 1.944302e+00, 6.293814e-01, 6.373774e+00
679, 1.944352e+00, 6.293757e-01, 6.373774e+00
680, 1.944402e+00, 6.293701e-01, 6.373774e+00
681, 1.944452e+00, 6.293646e-01, 6.373774e+00
682, 1.944501e+00, 6.293590e-01, 6.373774e+00
683, 1.944551e+00, 6.293536e-01, 6.373774e+00
684, 1.944602e+00, 6.293482e-01, 6.373774e+00
685, 1.944652e+00, 6.293428e-01, 6.373774e+00
686, 1.944702e+00, 6.293374e-01, 6.373774e+00
687, 1.944753e+00, 6.293319e-01, 6.373774e+00
688, 1.944804e+00, 6.293265e-01, 6.373774e+00
689, 1.944856e+00, 6.293211e-01, 6.373774e+00
690, 1.944907e+00, 6.293156e-01, 6.373774e+00
691, 1.944959e+00, 6.293101e-01, 6.373774e+00
692, 1.945010e+00, 6.293046e-01, 6.373774e+00
693, 1.945060e+00, 6.292992e-01, 6.373774e+00
694, 1.945113e+00, 6.292938e-01, 6.373774e+00
695, 1.945172e+00, 6.292885e-01, 6.373774e+00
696, 1.945224e+00, 6.292832e-01, 6.373774e+00
697, 1.945273e+00, 6.292779e-01, 6.373774e+00
698, 1.945323e+00, 6.292728e-01, 6.373774e+00
699, 1.945373e+00, 6.292677e-01, 6.373774e+00
700, 1.945424e+00, 6.292627e-01, 6.373774e+00
701, 1.945474e+00, 6.292578e-01, 6.373774e+00
702, 1.945525e+00, 6.292529e-01, 6.373774e+00
703, 1.945576e+00, 6.292482e-01, 6.373774e+00
704, 1.945627e+00, 6.292435e-01, 6.373774e+00
705, 1.945678e+00, 6.292389e-01, 6.373774e+00
706, 1.945730e+00, 6.292344e-01, 6.373774e+00
707, 1.945779e+00, 6.292299e-01, 6.373774e+00
708, 1.945830e+00, 6.292254e-01, 6.373774e+00
709, 1.945881e+00, 6.292210e-01, 6.373774e+00
710, 1.945932e+00, 6.292166e-01, 6.373774e+00
711, 1.945983e+00, 6.292123e-01, 6.373774e+00
712, 1.946035e+00, 6.292080e-01, 6.373774e+00
713, 1.946087e+00, 6.292037e-01, 6.373774e+00
714, 1.946138e+00, 6.291995e-01, 6.373774e+00
715, 1.946189e+00, 6.291953e-01, 6.373774e+00
716, 1.946241e+00, 6.291911e-01, 6.373774e+00
717, 1.946293e+00, 6.291870e-01, 6.373774e+00
718, 1.946346e+00, 6.291830e-01, 6.373774e+00
719, 1.946399e+00, 6.291791e-01, 6.373774e+00
720, 1.946452e+00, 6.291752e-01, 6.373774e+00
721, 1.946505e+00, 6.291714e-01, 6.373774e+00
722, 1.946559e+00, 6.291678e-01, 6.373774e+00
723, 1.946613e+00, 6.291642e-01, 6.373774e+00
724, 1.946667e+00, 6.291607e-01, 6.373774e+00
725, 1.946722e+00, 6.291572e-01, 6.373774e+00
726, 1.946778e+00, 6.291539e-01, 6.373774e+00
727, 1.946834e+00, 6.291506e-01, 6.373774e+00
728, 1.946891e+00, 6.291475e-01, 6.373774e+00
729, 1.946943e+00, 6.291445e-01, 6.373774e+00
730, 1.946995e+00, 6.291415e-01, 6.373774e+00
731, 1.947048e+00, 6.291386e-01, 6.373774e+00
732, 1.947101e+00, 6.291358e-01, 6.373774e+00
733, 1.947154e+00, 6.291331e-01, 6.373774e+00
734, 1.947208e+00, 6.291305e-01, 6.373774e+00
735, 1.947263e+00, 6.291279e-01, 6.373774e+00
736, 1.947318e+00, 6.291254e-01, 6.373774e+00
737, 1.947374e+00, 6.291230e-01, 6.373774e+00
738, 1.947430e+00, 6.291207e-01, 6.373774e+00
739, 1.947486e+00, 6.291184e-01, 6.373774e+00
740, 1.947541e+00, 6.291163e-01, 6.373774e+00
741, 1.947597e+00, 6.291144e-01, 6.373774e+00
742, 1.947653e+00, 6.291125e-01, 6.373774e+00
743, 1.947709e+00, 6.291107e-01, 6.373774e+00
744, 1.947765e+00, 6.291090e-01, 6.373774e+00
745, 1.947820e+00, 6.291075e-01, 6.373774e+00
746, 1.947876e+00, 6.291060e-01, 6.373774e+00
747, 1.947933e+00, 6.291046e-01, 6.373774e+00
748, 1.947989e+00, 6.291034e-01, 6.373774e+00
749, 1.948046e+00, 6.291023e-01, 6.373774e+00
750, 1.948102e+00, 6.291013e-01, 6.373774e+00
751, 1.948158e+00, 6.291004e-01, 6.373774e+00
752, 1.948214e+00, 6.290996e-01, 6.373774e+00
753, 1.948270e+00, 6.290989e-01, 6.373774e+00
754, 1.948326e+00, 6.290984e-01, 6.373774e+00
755, 1.948382e+00, 6.290980e-01, 6.373774e+00
756, 1.948439e+00, 6.290976e-01, 6.373774e+00
757, 1.948496e+00, 6.290974e-01, 6.373774e+00
758, 1.948553e+00, 6.290974e-01, 6.373774e+00
759, 1.948609e+00, 6.290974e-01, 6.373774e+00
760, 1.948666e+00, 6.290976e-01, 6.373774e+00
761, 1.948722e+00, 6.290979e-01, 6.373774e+00
762, 1.948777e+00, 6.290983e-01, 6.373774e+00
763, 1.948833e+00, 6.290989e-01, 6.373774e+00
764, 1.948889e+00, 6.290996e-01, 6.373774e+00
765, 1.948945e+00, 6.291004e-01, 6.373774e+00
766, 1.949002e+00, 6.291014e-01, 6.373774e+00
767, 1.949059e+00, 6.291025e-01, 6.373774e+00
768, 1.949116e+00, 6.291038e-01, 6.373774e+00
769, 1.949174e+00, 6.291052e-01, 6.373774e+00
770, 1.949232e+00, 6.291067e-01, 6.373774e+00
771, 1.949290e+00, 6.291084e-01, 6.373774e+00
772, 1.949348e+00, 6.291102e-01, 6.373774e+00
773, 1.949405e+00, 6.291123e-01, 6.373774e+00
774, 1.949463e+00, 6.291145e-01, 6.373774e+00
775, 1.949521e+00, 6.291169e-01, 6.373774e+00
776, 1.949580e+00, 6.291194e-01, 6.373774e+00
777, 1.949638e+00, 6.291221e-01, 6.373774e+00
778, 1.949697e+00, 6.291249e-01, 6.373774e+00
779, 1.949755e+00, 6.291280e-01, 6.373774e+00
780, 1.949814e+00, 6.291311e-01, 6.373774e+00
781, 1.949872e+00, 6.291344e-01, 6.373774e+00
782, 1.949930e+00, 6.291379e-01, 6.373774e+00
783, 1.949989e+00, 6.291415e-01, 6.373774e+00
784, 1.950047e+00, 6.291453e-01, 6.373774e+00
785, 1.950106e+00, 6.291492e-01, 6.373774e+00
786, 1.950165e+00, 6.291533e-01, 6.373774e+00
787, 1.950224e+00, 6.291575e-01, 6.373774e+00
788, 1.950283e+00, 6.291619e-01, 6.373774e+00
789, 1.950342e+00, 6.291665e-01, 6.373774e+00
790, 1.950402e+00, 6.291712e-01, 6.373774e+00
791, 1.950461e+00, 6.291761e-01, 6.373774e+00
792, 1.950520e+00, 6.291813e-01, 6.373774e+00
793, 1.950579e+00, 6.291866e-01, 6.373774e+00
794, 1.950639e+00, 6.291922e-01, 6.373774e+00
795, 1.950698e+00, 6.291979e-01, 6.373774e+00
796, 1.950758e+00, 6.292040e-01, 6.373774e+00
797, 1.950818e+00, 6.292102e-01, 6.373774e+00
798, 1.950878e+00, 6.292166e-01, 6.373774e+00
799, 1.950938e+00, 6.292233e-01, 6.373774e+00
800, 1.950998e+00, 6.292302e-01, 6.373774e+00
801, 1.951058e+00, 6.292373e-01, 6.373774e+00
802, 1.951117e+00, 6.292446e-01, 6.373774e+00
803, 1.951177e+00, 6.292522e-01, 6.373774e+00
804, 1.951238e+00, 6.292599e-01, 6.373774e+00
805, 1.951298e+00, 6.292678e-01, 6.373774e+00
806, 1.951358e+00, 6.292760e-01, 6.373774e+00
807, 1.951418e+00, 6.292843e-01, 6.373774e+00
808, 1.951479e+00, 6.292928e-01, 6.373774e+00
809, 1.951539e+00, 6.293015e-01, 6.373774e+00
810, 1.951600e+00, 6.293104e-01, 6.373774e+00
811, 1.951662e+00, 6.293195e-01, 6.373774e+00
812, 1.951723e+00, 6.293289e-01, 6.373774e+00
813, 1.951784e+00, 6.293386e-01, 6.373774e+00
814, 1.951845e+00, 6.293485e-01, 6.373774e+00
815, 1.951906e+00, 6.293586e-01, 6.373774e+00
816, 1.951968e+00, 6.293690e-01, 6.373774e+00
817, 1.952029e+00, 6.293797e-01, 6.373774e+00
818, 1.952091e+00, 6.293906e-01, 6.373774e+00
819, 1.952154e+00, 6.294019e-01, 6.373774e+00
820, 1.952216e+00, 6.294134e-01, 6.373774e+00
821, 1.952278e+00, 6.294252e-01, 6.373774e+00
822, 1.952340e+00, 6.294372e-01, 6.373774e+00
823, 1.952403e+00, 6.294494e-01, 6.373774e+00
824, 1.952464e+00, 6.294619e-01, 6.373774e+00
825, 1.952526e+00, 6.294746e-01, 6.373774e+00
826, 1.952588e+00, 6.294876e-01, 6.373774e+00
827, 1.952650e+00, 6.295008e-01, 6.373774e+00
828, 1.952712e+00, 6.295141e-01, 6.373774e+00
829, 1.952774e+00, 6.295278e-01, 6.373774e+00
830, 1.952836e+00, 6.295418e-01, 6.373774e+00
831, 1.952897e+00, 6.295559e-01, 6.373774e+00
832, 1.952959e+00, 6.295703e-01, 6.373774e+00
833, 1.953020e+00, 6.295849e-01, 6.373774e+00
834, 1.953081e+00, 6.295998e-01, 6.373774e+00
835, 1.953143e+00, 6.296149e-01, 6.373774e+00
836, 1.953204e+00, 6.296302e-01, 6.373774e+00
837, 1.953265e+00, 6.296458e-01, 6.373774e+00
838, 1.953327e+00, 6.296618e-01, 6.373774e+00
839, 1.953389e+00, 6.296781e-01, 6.373774e+00
840, 1.953451e+00, 6.296947e-01, 6.373774e+00
841, 1.953513e+00, 6.297116e-01, 6.373774e+00
842, 1.953575e+00, 6.297287e-01, 6.373774e+00
843, 1.953637e+00, 6.297461e-01, 6.373774e+00
844, 1.953699e+00, 6.297639e-01, 6.373774e+00
845, 1.953761e+00, 6.297820e-01, 6.373774e+00
846, 1.953824e+00, 6.298005e-01, 6.373774e+00
847, 1.953886e+00, 6.298192e-01, 6.373774e+00
848, 1.953949e+00, 6.298382e-01, 6.373774e+00
849, 1.954012e+00, 6.298576e-01, 6.373774e+00
850, 1.954075e+00, 6.298773e-01, 6.373774e+00
851, 1.954138e+00, 6.298973e-01, 6.373774e+00
852, 1.954201e+00, 6.299175e-01, 6.373774e+00
853, 1.954265e+00, 6.299381e-01, 6.373774e+00
854, 1.954328e+00, 6.299591e-01, 6.373774e+00
855, 1.954392e+00, 6.299805e-01, 6.373774e+00
856, 1.954456e+00, 6.300021e-01, 6.373774e+00
857, 1.954520e+00, 6.300241e-01, 6.373774e+00
858, 1.954584e+00, 6.300464e-01, 6.373774e+00
859, 1.954648e+00, 6.300691e-01, 6.373774e+00
860, 1.954713e+00, 6.300923e-01, 6.373774e+00
861, 1.954777e+00, 6.301160e-01, 6.373774e+00
862, 1.954841e+00, 6.301401e-01, 6.373774e+00
863, 1.954905e+00, 6.301645e-01, 6.373774e+00
864, 1.954970e+00, 6.301893e-01, 6.373774e+00
865, 1.955034e+00, 6.302143e-01, 6.373774e+00
866, 1.955098e+00, 6.302396e-01, 6.373774e+00
867, 1.955163e+00, 6.302653e-01, 6.373774e+00
868, 1.955228e+00, 6.302913e-01, 6.373774e+00
869, 1.955293e+00, 6.303176e-01, 6.373774e+00
870, 1.955358e+00, 6.303441e-01, 6.373774e+00
871, 1.955423e+00, 6.303710e-01, 6.373774e+00
872, 1.955487e+00, 6.303982e-01, 6.373774e+00
873, 1.955552e+00, 6.304259e-01, 6.373774e+00
874, 1.955618e+00, 6.304540e-01, 6.373774e+00
875, 1.955683e+00, 6.304825e-01, 6.373774e+00
876, 1.955748e+00, 6.305115e-01, 6.373774e+00
877, 1.955813e+00, 6.305408e-01, 6.373774e+00
878, 1.955878e+00, 6.305706e-01, 6.373774e+00
879, 1.955943e+00, 6.306008e-01, 6.373774e+00
880, 1.956009e+00, 6.306314e-01, 6.373774e+00
881, 1.956074e+00, 6.306624e-01, 6.373774e+00
882, 1.956139e+00, 6.306938e-01, 6.373774e+00
883, 1.956204e+00, 6.307257e-01, 6.373774e+00
884, 1.956268e+00, 6.307580e-01, 6.373774e+00
885, 1.956332e+00, 6.307907e-01, 6.373774e+00
886, 1.956396e+00, 6.308238e-01, 6.373774e+00
887, 1.956461e+00, 6.308573e-01, 6.373774e+00
888, 1.956525e+00, 6.308910e-01, 6.373774e+00
889, 1.956590e+00, 6.309251e-01, 6.373774e+00
890, 1.956654e+00, 6.309595e-01, 6.373774e+00
891, 1.956719e+00, 6.309942e-01, 6.373774e+00
892, 1.956783e+00, 6.310295e-01, 6.373774e+00
893, 1.956848e+00, 6.310652e-01, 6.373774e+00
894, 1.956913e+00, 6.311013e-01, 6.373774e+00
895, 1.956978e+00, 6.311377e-01, 6.373774e+00
896, 1.957043e+00, 6.311745e-01, 6.373774e+00
897, 1.957108e+00, 6.312116e-01, 6.373774e+00
898, 1.957173e+00, 6.312491e-01, 6.373774e+00
899, 1.957238e+00, 6.312871e-01, 6.373774e+00
900, 1.957303e+00, 6.313255e-01, 6.373774e+00
901, 1.957368e+00, 6.313645e-01, 6.373774e+00
902, 1.957434e+00, 6.314040e-01, 6.373774e+00
903, 1.957499e+00, 6.314441e-01, 6.373774e+00
904, 1.957565e+00, 6.314845e-01, 6.373774e+00
905, 1.957630e+00, 6.315255e-01, 6.373774e+00
906, 1.957696e+00, 6.315670e-01, 6.373774e+00
907, 1.957761e+00, 6.316090e-01, 6.373774e+00
908, 1.957827e+00, 6.316515e-01, 6.373774e+00
909, 1.957893e+00, 6.316945e-01, 6.373774e+00
910, 1.957959e+00, 6.317378e-01, 6.373774e+00
911, 1.958025e+00, 6.317815e-01, 6.373774e+00
912, 1.958092e+00, 6.318257e-01, 6.373774e+00
913, 1.958159e+00, 6.318702e-01, 6.373774e+00
914, 1.958225e+00, 6.319150e-01, 6.373774e+00
915, 1.958291e+00, 6.319602e-01, 6.373774e+00
916, 1.958357e+00, 6.320057e-01, 6.373774e+00
917, 1.958423e+00, 6.320516e-01, 6.373774e+00
918, 1.958490e+00, 6.320979e-01, 6.373774e+00
919, 1.958556e+00, 6.321446e-01, 6.373774e+00
920, 1.958623e+00, 6.321917e-01, 6.373774e+00
921, 1.958690e+00, 6.322396e-01, 6.373774e+00
922, 1.958756e+00, 6.322882e-01, 6.373774e+00
923, 1.958823e+00, 6.323372e-01, 6.373774e+00
924, 1.958889e+00, 6.323867e-01, 6.373774e+00
925, 1.958957e+00, 6.324366e-01, 6.373774e+00
926, 1.959024e+00, 6.324870e-01, 6.373774e+00
927, 1.959091e+00, 6.325378e-01, 6.373774e+00
928, 1.959157e+00, 6.325892e-01, 6.373774e+00
929, 1.959223e+00, 6.326410e-01, 6.373774e+00
930, 1.959290e+00, 6.326932e-01, 6.373774e+00
931, 1.959356e+00, 6.327462e-01, 6.373774e+00
932, 1.959423e+00, 6.327999e-01, 6.373774e+00
933, 1.959490e+00, 6.328543e-01, 6.373774e+00
934, 1.959556e+00, 6.329093e-01, 6.373774e+00
935, 1.959623e+00, 6.329649e-01, 6.373774e+00
936, 1.959690e+00, 6.330211e-01, 6.373774e+00
937, 1.959757e+00, 6.330780e-01, 6.373774e+00
938, 1.959824e+00, 6.331356e-01, 6.373774e+00
939, 1.959891e+00, 6.331938e-01, 6.373774e+00
940, 1.959958e+00, 6.332528e-01, 6.373774e+00
941, 1.960025e+00, 6.333123e-01, 6.373774e+00
942, 1.960092e+00, 6.333724e-01, 6.373774e+00
943, 1.960159e+00, 6.334330e-01, 6.373774e+00
944, 1.960227e+00, 6.334941e-01, 6.373774e+00
945, 1.960295e+00, 6.335556e-01, 6.373774e+00
946, 1.960362e+00, 6.336176e-01, 6.373774e+00
947, 1.960429e+00, 6.336800e-01, 6.373774e+00
948, 1.960497e+00, 6.337429e-01, 6.373774e+00
949, 1.960564e+00, 6.338062e-01, 6.373774e+00
