delta_s_mm,delta_mm,Ps_N,P_N,max_damage,mean_damage,nElem_D_ge_0p005,nElem_D_ge_0p050,nElem_D_ge_0p950,nElem_D_ge_liveThreshold,newton_iterations,relative_residual,mean_h_oliver_mm,min_h_oliver_mm,max_h_oliver_mm,saved_png
0.231333333333333,0.385555555555555,24808.9768404228,-2513.93007079251,0.999999,0.100056777432974,2539,2441,1426,2539,40,9.69361924489931e-05,7.53877911533074,1.83705212400851,15.0954606574408,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0694_damageMesh_omega_ge_9p5000em01.png
0.231666666666667,0.386111111111111,24820.8552851085,-2516.30328085137,0.999999,0.100101940515162,2541,2443,1426,2541,40,0.000112807593893649,7.53888248920797,1.83651849073011,15.2205152692786,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0695_damageMesh_omega_ge_9p5000em01.png
0.232,0.386666666666667,24832.5850264039,-2518.65944473013,0.999999,0.100147683826238,2545,2446,1426,2545,40,0.000129651695658595,7.53893094630647,1.83598523894329,15.3485817452995,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0696_damageMesh_omega_ge_9p5000em01.png
0.232333333333333,0.387222222222222,24844.1396888267,-2520.98067614431,0.999999,0.100193500249219,2546,2449,1426,2546,40,0.000146465442981025,7.53896429166732,1.83545365110236,15.4809962511021,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0697_damageMesh_omega_ge_9p5000em01.png
0.232666666666667,0.387777777777778,24855.5602542756,-2523.28580314891,0.999999,0.100239405173876,2547,2450,1426,2547,40,0.000147382705449672,7.53897924458951,1.83492900346961,15.61923102004,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0698_damageMesh_omega_ge_9p5000em01.png
0.233,0.388333333333333,24866.9030424226,-2525.57982991725,0.999999,0.100285236819166,2547,2450,1426,2547,40,0.000151491123631331,7.53898295856384,1.83440842254504,15.6271565428116,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0699_damageMesh_omega_ge_9p5000em01.png
0.233333333333333,0.388888888888889,24878.2101597452,-2527.86593465574,0.999999,0.100330827288883,2549,2452,1426,2549,40,0.000150034176101599,7.53894883008119,1.83389102498826,15.3433095313506,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0700_damageMesh_omega_ge_9p5000em01.png
0.233666666666667,0.389444444444444,24889.4084118496,-2530.12926955294,0.999999,0.100376303044809,2550,2453,1426,2550,40,0.000147025840192327,7.53892079399849,1.83337717772063,15.0715180412327,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0701_damageMesh_omega_ge_9p5000em01.png
0.234,0.39,24900.5222102194,-2532.3752266351,0.999999,0.100421702174829,2550,2454,1426,2550,40,0.000146506052487894,7.53890713217877,1.83286681193655,14.8936371248878,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0702_damageMesh_omega_ge_9p5000em01.png
0.234333333333333,0.390555555555556,24911.3251711698,-2534.57646316314,0.999999,0.100466888047334,2554,2456,1426,2554,40,0.000152224628948261,7.53890272382804,1.83236476271512,14.8999580440849,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0703_damageMesh_omega_ge_9p5000em01.png
0.234666666666667,0.391111111111111,24922.0648669005,-2536.76454404014,0.999999,0.100511787424535,2556,2457,1426,2556,40,0.000142961191670565,7.53888903068724,1.83186657099129,14.9062819291515,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0704_damageMesh_omega_ge_9p5000em01.png
0.235,0.391666666666667,24932.7810506956,-2538.9447138161,0.999999,0.100556396254081,2556,2458,1426,2556,40,0.000142093541342092,7.53883707905805,1.83137148650494,14.9126187818743,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0705_damageMesh_omega_ge_9p5000em01.png
0.235333333333333,0.392222222222223,24943.468426108,-2541.11600947022,0.999999,0.100600716492733,2557,2461,1426,2557,40,0.000142631483527111,7.53880776704878,1.83087946424742,14.918969209065,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0706_damageMesh_omega_ge_9p5000em01.png
0.235666666666667,0.392777777777778,24954.1268860375,-2543.27840186192,0.999999,0.100644748718828,2557,2462,1426,2557,40,0.000143660406081381,7.53879617449655,1.83039025353295,14.9253297498012,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0707_damageMesh_omega_ge_9p5000em01.png
0.236,0.393333333333333,24964.7561051216,-2545.43217210085,0.999999,0.10068850401275,2557,2466,1426,2557,40,0.00014425471681534,7.53879895716604,1.82990378639796,14.9316984458136,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0708_damageMesh_omega_ge_9p5000em01.png
0.236333333333333,0.393888888888889,24975.3609512514,-2547.58321457962,0.999999,0.100732071725494,2558,2469,1426,2558,40,0.000145022351546231,7.53880500750554,1.82941790777255,14.938118780196,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0709_damageMesh_omega_ge_9p5000em01.png
0.236666666666667,0.394444444444444,24985.9400011449,-2549.73113513094,0.999999,0.100775463158449,2558,2469,1426,2558,40,0.000146621504086397,7.53882760584699,1.82893328086963,14.9445760006981,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0710_damageMesh_omega_ge_9p5000em01.png
0.237,0.395,24996.4248797294,-2551.85967510509,0.999999,0.100818615535789,2558,2469,1426,2558,40,0.000145782304592501,7.53885937753847,1.8284534521368,14.9509884515735,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0711_damageMesh_omega_ge_9p5000em01.png
0.237333333333333,0.395555555555555,25006.5878805126,-2553.91989670195,0.999999,0.100861795704075,2558,2470,1426,2558,40,0.000192284237153117,7.53892368630159,1.82798402565356,14.9572455713848,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0712_damageMesh_omega_ge_9p5000em01.png
0.237666666666667,0.396111111111111,25016.5234848238,-2555.93178388645,0.999999,0.100905150134318,2559,2470,1426,2559,40,0.00022279737344455,7.53902262115548,1.82752215475253,14.9633813743561,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0713_damageMesh_omega_ge_9p5000em01.png
0.238,0.396666666666667,25026.3665076862,-2557.92633288952,0.999999,0.100948792309049,2561,2470,1426,2561,40,0.000229731298562186,7.53911558746409,1.82706253720192,14.9689227312279,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0714_damageMesh_omega_ge_9p5000em01.png
0.238333333333333,0.397222222222222,25036.1864738023,-2559.91460706798,0.999999,0.100992508065931,2564,2471,1426,2564,40,0.000232664411717209,7.53914403455447,1.82660522407689,14.9443260745126,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0715_damageMesh_omega_ge_9p5000em01.png
0.238666666666667,0.397777777777778,25045.9772316466,-2561.89384660883,0.999999,0.101035942466912,2565,2473,1426,2565,40,0.000234852465021973,7.53919820143602,1.82615050110192,14.9199210635625,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0716_damageMesh_omega_ge_9p5000em01.png
0.239,0.398333333333333,25055.7170604992,-2563.86283355332,0.999999,0.101079256403429,2566,2474,1426,2566,40,0.000235244365121901,7.53919466602456,1.82569848686299,14.8957229978936,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0717_damageMesh_omega_ge_9p5000em01.png
0.239333333333333,0.398888888888889,25065.3906150161,-2565.81956545282,0.999999,0.101122483325087,2567,2476,1427,2567,40,0.000235831598274672,7.53915728465218,1.82524897076337,14.8717311818891,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0718_damageMesh_omega_ge_9p5000em01.png
0.239666666666667,0.399444444444445,25075.0241518779,-2567.76504592672,0.999999,0.101165499235289,2569,2477,1427,2569,40,0.000237082762239993,7.5391634070771,1.82480214591944,14.8479374193582,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0719_damageMesh_omega_ge_9p5000em01.png
0.24,0.4,25084.5410261943,-2569.68584060889,0.999999,0.101208504229948,2570,2477,1427,2570,40,0.000243718257555869,7.53924271260761,1.82436117889787,14.8243977904288,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0720_damageMesh_omega_ge_9p5000em01.png
0.240333333333333,0.400555555555556,25094.0193811896,-2571.59626391408,0.999999,0.101251437322881,2573,2478,1427,2573,40,0.000245088796305026,7.53927189857581,1.82392390052,14.8010203686342,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0721_damageMesh_omega_ge_9p5000em01.png
0.240666666666667,0.401111111111111,25103.4657735698,-2573.49974098508,0.999999,0.101294219058955,2575,2481,1427,2575,40,0.000251684586192624,7.53917991246778,1.82348965018437,14.7778224880626,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0722_damageMesh_omega_ge_9p5000em01.png
0.241,0.401666666666667,25112.8150321989,-2575.38063217955,0.999999,0.101336990821325,2575,2482,1427,2575,40,0.000260035524302538,7.539151431929,1.82306022674294,14.7548658906235,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0723_damageMesh_omega_ge_9p5000em01.png
0.241333333333333,0.402222222222222,25122.1247107613,-2577.25496130882,0.999999,0.101379579355239,2577,2482,1427,2577,40,0.000262189899778775,7.53917143287718,1.82263262381253,14.7320277627456,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0724_damageMesh_omega_ge_9p5000em01.png
0.241666666666667,0.402777777777778,25131.3883727951,-2579.11962589055,0.999999,0.101421855804693,2579,2482,1427,2579,40,0.00028195498945216,7.53920708311486,1.8222086696165,14.7093733622762,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0725_damageMesh_omega_ge_9p5000em01.png
0.242,0.403333333333333,25140.5363844647,-2580.95989777394,0.999999,0.101463779415801,2580,2485,1427,2580,40,0.000268341121062221,7.53922882953561,1.82178865857947,14.6984764523633,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0726_damageMesh_omega_ge_9p5000em01.png
0.242333333333333,0.403888888888889,25149.6283849836,-2582.78966404079,0.999999,0.101505646360572,2582,2487,1428,2582,40,0.00026967964326019,7.53927050125484,1.82136980927114,14.6953374919878,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0727_damageMesh_omega_ge_9p5000em01.png
0.242666666666667,0.404444444444444,25158.7375867843,-2584.62232278533,0.999999,0.101547328433847,2582,2490,1428,2582,40,0.000271274469424654,7.53929361950206,1.82095046189818,14.6921554830383,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0728_damageMesh_omega_ge_9p5000em01.png
0.243,0.405,25167.828711861,-2586.4575366521,0.999999,0.101588918228622,2583,2492,1428,2583,40,0.000287200949907529,7.53926538944615,1.82053087259048,14.6889109079023,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0729_damageMesh_omega_ge_9p5000em01.png
0.243333333333333,0.405555555555556,25176.8659978208,-2588.27812724269,0.999999,0.101630385884714,2583,2494,1428,2583,40,0.000290918456459011,7.53925302466417,1.82011433073824,14.6856377437456,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0730_damageMesh_omega_ge_9p5000em01.png
0.243666666666667,0.406111111111111,25185.8581687775,-2590.08634549192,0.999999,0.101671742905582,2584,2494,1429,2584,40,0.000292774985522826,7.53926700662846,1.81970057594497,14.6823377542193,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0731_damageMesh_omega_ge_9p5000em01.png
0.244,0.406666666666666,25194.8212524102,-2591.89133661818,0.999999,0.101713213910896,2585,2495,1429,2585,40,0.000299765122862894,7.53927872516217,1.81929114307739,14.6790231472292,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0732_damageMesh_omega_ge_9p5000em01.png
0.244333333333333,0.407222222222222,25203.6714255636,-2593.67025283909,0.999999,0.101755301643405,2590,2496,1429,2590,40,0.000320522624996045,7.53927814499642,1.81888691494198,14.6756843574328,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0733_damageMesh_omega_ge_9p5000em01.png
0.244666666666667,0.407777777777778,25212.4669840087,-2595.43944625527,0.999999,0.101797399813548,2592,2497,1429,2592,40,0.00030851609540683,7.53925824056735,1.81848512113866,14.67232112011,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0734_damageMesh_omega_ge_9p5000em01.png
0.245,0.408333333333333,25221.2530823869,-2597.2155956679,0.999999,0.101839338411758,2594,2500,1429,2594,40,0.000310739758599965,7.53924507993638,1.81808272518286,14.6689008819622,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0735_damageMesh_omega_ge_9p5000em01.png
0.245333333333333,0.408888888888889,25229.9998396624,-2598.98413741626,0.999999,0.101881101287272,2596,2502,1429,2596,40,0.000321197050864086,7.53926868902759,1.81768219684071,14.6654450502069,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0736_damageMesh_omega_ge_9p5000em01.png
0.245666666666667,0.409444444444444,25238.6468820337,-2600.73295906667,0.999999,0.101922888869037,2599,2502,1429,2599,40,0.000310951696219419,7.53926801290303,1.8172850356428,14.6619688325686,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0737_damageMesh_omega_ge_9p5000em01.png
0.246,0.41,25247.237596566,-2602.46893754516,0.999999,0.101964548222492,2600,2505,1431,2600,40,0.000312032690606756,7.53928218109296,1.81689099102466,14.6584696104881,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0738_damageMesh_omega_ge_9p5000em01.png
0.246333333333333,0.410555555555556,25255.7765658444,-2604.19387008268,0.999999,0.102006032815944,2603,2505,1431,2603,40,0.000323644600408457,7.5393039663735,1.81650013907492,14.6549507643163,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0739_damageMesh_omega_ge_9p5000em01.png
0.246666666666667,0.411111111111111,25264.1220716455,-2605.87670012454,0.999999,0.102047645078614,2603,2505,1431,2603,40,0.000325771417310605,7.53930540631659,1.81611604704887,14.651411498098,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0740_damageMesh_omega_ge_9p5000em01.png
0.247,0.411666666666667,25272.4303950975,-2607.55218161188,0.999999,0.102089127893201,2605,2507,1431,2605,40,0.000324670280466677,7.53932823240792,1.81573353181599,14.6478409532122,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0741_damageMesh_omega_ge_9p5000em01.png
0.247333333333333,0.412222222222222,25280.7106869826,-2609.2216200625,0.999999,0.102130419794785,2606,2507,1432,2606,40,0.00032774060784746,7.53929802444319,1.81535296989392,14.6442390523279,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0742_damageMesh_omega_ge_9p5000em01.png
0.247666666666667,0.412777777777778,25288.9034538578,-2610.87118124399,0.999999,0.102171625726727,2607,2507,1432,2607,40,0.000333949403504619,7.53921944141892,1.81497638094194,14.6406212435156,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0743_damageMesh_omega_ge_9p5000em01.png
0.248,0.413333333333333,25296.9679316933,-2612.49183227899,0.999999,0.102212891975673,2610,2509,1432,2610,40,0.000345834120816235,7.53915439370378,1.8146024101502,14.6369754255384,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0744_damageMesh_omega_ge_9p5000em01.png
0.248333333333333,0.413888888888889,25304.9898816157,-2614.10140742518,0.999999,0.102254035597737,2612,2510,1433,2612,40,0.000349230992453542,7.53915077272125,1.8142305359647,14.6332980865985,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0745_damageMesh_omega_ge_9p5000em01.png
0.248666666666667,0.414444444444445,25312.9612820127,-2615.70140544355,0.999999,0.102295116392858,2612,2510,1433,2612,40,0.000356064107505105,7.53920302371564,1.81386151066157,14.6296050084668,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0746_damageMesh_omega_ge_9p5000em01.png
0.249,0.415,25320.8763927526,-2617.30036718953,0.999999,0.102336830858592,2616,2510,1433,2616,40,0.00033931543326382,7.53909738172586,1.81349603512323,14.6259168306926,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0747_damageMesh_omega_ge_9p5000em01.png
0.249333333333333,0.415555555555555,25328.7213554339,-2618.88940018595,0.999999,0.102378760536808,2617,2510,1433,2617,40,0.000338442017017826,7.53907971136034,1.81313418573574,14.6222280581798,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0748_damageMesh_omega_ge_9p5000em01.png
0.249666666666667,0.416111111111111,25336.5506327595,-2620.4812484715,0.999999,0.102421146494357,2621,2511,1433,2621,40,0.000340516307106853,7.5391435090898,1.81277144490532,14.6185049647657,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0749_damageMesh_omega_ge_9p5000em01.png
0.25,0.416666666666667,25344.3528860399,-2622.06648127037,0.999999,0.102463389067619,2624,2511,1433,2624,40,0.000340595847248437,7.53920801878291,1.81241072923209,14.6147626822928,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0750_damageMesh_omega_ge_9p5000em01.png
0.250333333333333,0.417222222222222,25352.1178952834,-2623.64201016722,0.999999,0.102505511487763,2625,2511,1433,2625,40,0.000352044535860685,7.539135820118,1.81205190322293,14.610998737612,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0751_damageMesh_omega_ge_9p5000em01.png
0.250666666666667,0.417777777777778,25359.8144527336,-2625.20850829337,0.999999,0.102547644064516,2626,2512,1433,2626,40,0.000335977932801157,7.53901733480949,1.8116961822426,14.6072370961738,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0752_damageMesh_omega_ge_9p5000em01.png
0.251,0.418333333333333,25367.4963220716,-2626.77339322174,0.999999,0.102589667502288,2627,2513,1433,2627,40,0.000338121227956734,7.53891333648331,1.81134099579272,14.6042490288787,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0753_damageMesh_omega_ge_9p5000em01.png
0.251333333333333,0.418888888888889,25375.165853168,-2628.33480788296,0.999999,0.102631476999029,2630,2515,1433,2630,40,0.000341262905852346,7.53880461014458,1.81098775528272,14.603516354525,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0754_damageMesh_omega_ge_9p5000em01.png
0.251666666666667,0.419444444444444,25382.7492248304,-2629.87624571884,0.999999,0.102673271365508,2631,2516,1433,2631,40,0.000352465545157443,7.53868093798858,1.81063822333679,14.602788498436,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0755_damageMesh_omega_ge_9p5000em01.png
0.252,0.42,25390.2927674885,-2631.40691392866,0.999999,0.102714886894717,2632,2518,1433,2632,40,0.000359462143761036,7.53856059250252,1.81029080155032,14.6020686306102,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0756_damageMesh_omega_ge_9p5000em01.png
0.252333333333333,0.420555555555556,25397.7991854189,-2632.92743367245,0.999999,0.102756331117565,2633,2520,1433,2633,40,0.000359164576828164,7.53845253758379,1.80994534022161,14.6013578264849,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0757_damageMesh_omega_ge_9p5000em01.png
0.252666666666667,0.421111111111111,25405.2817390374,-2634.44082589416,0.999999,0.10279757512958,2634,2521,1433,2634,40,0.000365181759379496,7.53832169748262,1.80960166585172,14.6006536116846,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0758_damageMesh_omega_ge_9p5000em01.png
0.253,0.421666666666667,25412.7132665545,-2635.94466012069,0.999999,0.102838975504058,2636,2523,1433,2636,40,0.000364537460081138,7.53822248203214,1.8092608620074,14.5999528592694,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0759_damageMesh_omega_ge_9p5000em01.png
0.253333333333333,0.422222222222222,25420.0982124195,-2637.43709790561,0.999999,0.102880231436442,2639,2524,1433,2639,40,0.000370971097940043,7.53816529083972,1.80892220778957,14.5992590969,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0760_damageMesh_omega_ge_9p5000em01.png
0.253666666666667,0.422777777777778,25427.4395908045,-2638.91945402799,0.999999,0.102921337754884,2639,2525,1433,2639,40,0.000380125201019155,7.5380387450668,1.80858616981931,14.5985715459371,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0761_damageMesh_omega_ge_9p5000em01.png
0.254,0.423333333333334,25434.7368131646,-2640.39884755631,0.999999,0.102962396883534,2641,2526,1433,2641,40,0.000384726497884458,7.53791940299656,1.80825254053172,14.597886837241,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0762_damageMesh_omega_ge_9p5000em01.png
0.254333333333333,0.423888888888889,25441.9977545932,-2641.87502068312,0.999999,0.103003359831697,2643,2527,1433,2643,40,0.000387706604199067,7.53786288318818,1.80792098262344,14.5972062581026,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0763_damageMesh_omega_ge_9p5000em01.png
0.254666666666667,0.424444444444445,25449.213917669,-2643.34553537223,0.999999,0.103044325997455,2646,2528,1433,2646,40,0.000384704593782814,7.53780543446658,1.80759143533911,14.5965314781145,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0764_damageMesh_omega_ge_9p5000em01.png
0.255,0.425,25456.3922995568,-2644.80575572608,0.999999,0.103085143320612,2646,2529,1433,2646,40,0.000396024546404306,7.53774916828446,1.80726450987997,14.5958634815688,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0765_damageMesh_omega_ge_9p5000em01.png
0.255333333333333,0.425555555555556,25463.482612394,-2646.24744670457,0.999999,0.103126293615607,2648,2530,1433,2648,40,0.000386370911153122,7.53770827517563,1.80694010174121,14.5952010768266,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0766_damageMesh_omega_ge_9p5000em01.png
0.255666666666667,0.426111111111111,25470.5406312421,-2647.6856292166,0.999999,0.103167549636163,2650,2530,1433,2650,40,0.000372618874456165,7.53765392822924,1.80661762720457,14.5945418617535,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0767_damageMesh_omega_ge_9p5000em01.png
0.256,0.426666666666666,25477.4373516347,-2649.08954756924,0.999999,0.103209092623998,2651,2530,1433,2651,40,0.000405503892217496,7.5376143429548,1.80629741313526,14.5938901494585,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0768_damageMesh_omega_ge_9p5000em01.png
0.256333333333333,0.427222222222222,25484.1099972196,-2650.46505441517,0.999999,0.103252131943294,2655,2530,1433,2655,40,0.000428114267629454,7.53756802077325,1.80597506826373,14.5932474104597,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0769_damageMesh_omega_ge_9p5000em01.png
0.256666666666667,0.427777777777778,25490.7155690662,-2651.83229995595,0.999999,0.103295430158107,2658,2530,1433,2658,40,0.000441794925501782,7.53750836071101,1.80565510031103,14.5926082257676,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0770_damageMesh_omega_ge_9p5000em01.png
0.257,0.428333333333333,25497.2726446186,-2653.20012097627,0.999999,0.103338997337092,2659,2531,1433,2659,40,0.000411326464819339,7.53746940791062,1.80533651216611,14.5919722883371,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0771_damageMesh_omega_ge_9p5000em01.png
0.257333333333333,0.428888888888889,25503.8153289628,-2654.56390626283,0.999999,0.103382506164005,2663,2533,1433,2663,40,0.00041450304340529,7.53741528251141,1.8050185743224,14.5913428879192,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0772_damageMesh_omega_ge_9p5000em01.png
0.257666666666667,0.429444444444444,25510.2897652188,-2655.91182335208,0.999999,0.103425912938003,2663,2540,1433,2663,40,0.000412297610674628,7.53736560543063,1.80470331369415,14.5907181365913,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0773_damageMesh_omega_ge_9p5000em01.png
0.258,0.43,25516.6592408485,-2657.24308298013,0.999999,0.103469510232267,2666,2544,1433,2666,40,0.000435299945014123,7.5373085948638,1.80439094097899,14.590096491036,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0774_damageMesh_omega_ge_9p5000em01.png
0.258333333333333,0.430555555555555,25522.8960917363,-2658.56282973798,0.999999,0.103513305022227,2666,2546,1433,2666,40,0.000395914560330723,7.5372601632479,1.80408210904536,14.5894789362875,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0775_damageMesh_omega_ge_9p5000em01.png
0.258666666666667,0.431111111111111,25529.0929327579,-2659.87690299896,0.999999,0.103557060598237,2670,2551,1433,2670,40,0.000397759142598986,7.53721679376573,1.80377425167629,14.5888675937788,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0776_damageMesh_omega_ge_9p5000em01.png
0.259,0.431666666666667,25535.2678566476,-2661.18426014812,0.999999,0.103600645463511,2675,2551,1433,2675,40,0.00040229666336522,7.53713642999396,1.80346800653604,14.5882623359593,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0777_damageMesh_omega_ge_9p5000em01.png
0.259333333333333,0.432222222222222,25541.3895013896,-2662.47707297559,0.999999,0.103644097383333,2676,2553,1435,2676,40,0.000416320657864233,7.53706491433453,1.80316373656396,14.5876633286911,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0778_damageMesh_omega_ge_9p5000em01.png
0.259666666666667,0.432777777777778,25547.4330366016,-2663.75654898572,0.999999,0.103688476176393,2677,2557,1435,2677,40,0.000450588885554382,7.53700231425244,1.8028550409565,14.5870704583506,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0779_damageMesh_omega_ge_9p5000em01.png
0.26,0.433333333333334,25553.4179077239,-2665.03399720762,0.999999,0.103732977380602,2679,2560,1435,2679,40,0.000419093078814825,7.53692376669995,1.80254892322177,14.5864796917845,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0780_damageMesh_omega_ge_9p5000em01.png
